,Movement,Gender,Dial,Bracelet color,Price
8086,Automatic,Men's watch/Unisex,Champagne,Brown,688132.5
8087,Quartz,Women's watch,Gold,Gold,5362.5
8088,Automatic,Women's watch,Blue,Steel,120615.0
8089,Automatic,Men's watch/Unisex,Black,Black,279675.0
8090,Quartz,Women's watch,Blue,Silver,5610.0
8091,Quartz,Men's watch/Unisex,Blue,Steel,17902.5
8092,Automatic,Men's watch/Unisex,Black,Black,156420.0
8093,Quartz,Men's watch/Unisex,Grey,Silver,14190.0
8094,Quartz,Men's watch/Unisex,Red,Silver,19552.5
8095,Automatic,Men's watch/Unisex,Blue,Blue,66742.5
8096,Automatic,Men's watch/Unisex,Black,Black,32587.5
8097,Automatic,Men's watch/Unisex,Black,Steel,50325.0
8098,Manual winding,Men's watch/Unisex,Gold,Black,136372.5
8099,Automatic,Men's watch/Unisex,Silver,Black,759577.5
8100,Automatic,Women's watch,Silver,Gold,68062.5
8101,Automatic,Men's watch/Unisex,Blue,Silver,33742.5
8102,Automatic,Men's watch/Unisex,White,Steel,132000.0
8103,Automatic,Men's watch/Unisex,White,Black,15675.0
8104,Automatic,Men's watch/Unisex,Black,Black,363000.0
8105,Automatic,Men's watch/Unisex,Blue,Black,241230.0
8106,Automatic,Men's watch/Unisex,Blue,Silver,41167.5
8107,Automatic,Men's watch/Unisex,Black,Black,124245.0
8108,Automatic,Men's watch/Unisex,Black,Black,43807.5
8109,Automatic,Men's watch/Unisex,Champagne,Brown,26730.0
8110,Automatic,Men's watch/Unisex,Black,Black,290400.0
8111,Automatic,Men's watch/Unisex,Black,Black,246180.0
8112,Automatic,Men's watch/Unisex,Blue,Blue,84892.5
8113,Automatic,Men's watch/Unisex,Grey,Silver,280500.0
8114,Automatic,Men's watch/Unisex,Black,Brown,100980.0
8115,Manual winding,Men's watch/Unisex,Blue,Blue,120202.5
8116,Manual winding,Men's watch/Unisex,Green,Green,14845875.0
8117,Automatic,Men's watch/Unisex,Grey,Silver,41085.0
8118,Manual winding,Men's watch/Unisex,Black,Black,804292.5
8119,Quartz,Men's watch/Unisex,White,Black,35640.0
8120,Automatic,Men's watch/Unisex,Grey,Silver,21367.5
8121,Quartz,Men's watch/Unisex,Bronze,Black,79530.0
8122,Manual winding,Men's watch/Unisex,White,Brown,89265.0
8123,Automatic,Men's watch/Unisex,Yellow,Steel,107250.0
8124,Automatic,Men's watch/Unisex,Silver,Black,71032.5
8125,Manual winding,Men's watch/Unisex,Champagne,Brown,30772.5
8126,Automatic,Men's watch/Unisex,Black,Silver,15097.5
8127,Manual winding,Men's watch/Unisex,Blue,Steel,1732500.0
8128,Quartz,Men's watch/Unisex,Blue,Silver,13282.5
8129,Quartz,Women's watch,Black,Silver,14190.0
8130,Quartz,Women's watch,Blue,Silver,24832.5
8131,Automatic,Men's watch/Unisex,Black,Black,948750.0
8132,Automatic,Men's watch/Unisex,Silver,Green,981750.0
8133,Automatic,Women's watch,Red,Steel,907087.5
8134,Quartz,Men's watch/Unisex,Green,Silver,16005.0
8135,Automatic,Men's watch/Unisex,Silver,Black,415552.5
8136,Quartz,Men's watch/Unisex,Grey,Silver,38362.5
8137,Automatic,Men's watch/Unisex,Black,Black,111705.0
8138,Quartz,Men's watch/Unisex,Blue,Steel,47767.5
8139,Automatic,Men's watch/Unisex,Black,Black,453750.0
8140,Quartz,Women's watch,Black,Brown,59400.0
8141,Quartz,Men's watch/Unisex,White,Silver,19552.5
8142,Manual winding,Men's watch/Unisex,Silver,Brown,1955167.5
8143,Automatic,Men's watch/Unisex,Black,Steel,148087.5
8144,Quartz,Men's watch/Unisex,Green,Green,24915.0
8145,Automatic,Men's watch/Unisex,Blue,Gold,2186250.0
8146,Quartz,Men's watch/Unisex,Blue,Blue,24502.5
8147,Automatic,Men's watch/Unisex,Black,Black,52635.0
8148,Automatic,Men's watch/Unisex,Blue,Steel,17407.5
8149,Automatic,Men's watch/Unisex,Blue,Blue,61627.5
8150,Automatic,Men's watch/Unisex,Gold,Gold,2691067.5
8151,Automatic,Men's watch/Unisex,Black,Black,39187.5
8152,Quartz,Men's watch/Unisex,Grey,Black,8827.5
8153,Automatic,Men's watch/Unisex,Silver,Brown,161535.0
8154,Automatic,Men's watch/Unisex,Red,Steel,23100.0
8155,Automatic,Men's watch/Unisex,Silver,Brown,172837.5
8156,Automatic,Men's watch/Unisex,White,Brown,268125.0
8157,Automatic,Men's watch/Unisex,Blue,Silver,38362.5
8158,Automatic,Men's watch/Unisex,Grey,Silver,305167.5
8159,Quartz,Men's watch/Unisex,Black,Steel,35145.0
8160,Quartz,Men's watch/Unisex,Gold,Black,25575.0
8161,Automatic,Men's watch/Unisex,White,White,199155.0
8162,Quartz,Men's watch/Unisex,Black,Silver,989917.5
8163,Automatic,Men's watch/Unisex,Black,Black,141900.0
8164,Automatic,Men's watch/Unisex,Black,Black,907500.0
8165,Automatic,Men's watch/Unisex,Black,Black,146025.0
8166,Automatic,Men's watch/Unisex,Black,Steel,73920.0
8167,Manual winding,Men's watch/Unisex,Grey,Brown,38445.0
8168,Automatic,Men's watch/Unisex,Black,Black,491535.0
8169,Manual winding,Men's watch/Unisex,Silver,Brown,90667.5
8170,Quartz,Men's watch/Unisex,Red,Black,23595.0
8171,Automatic,Men's watch/Unisex,White,Brown,1155000.0
8172,Automatic,Men's watch/Unisex,Gold,Gold,1476750.0
8173,Manual winding,Men's watch/Unisex,Black,Black,24337.5
8174,Automatic,Men's watch/Unisex,White,Black,214500.0
8175,Manual winding,Men's watch/Unisex,Grey,Black,238425.0
8176,Quartz,Men's watch/Unisex,Red,Black,10147.5
8177,Automatic,Men's watch/Unisex,Black,Black,98340.0
8178,Manual winding,Men's watch/Unisex,Silver,Brown,348562.5
8179,Automatic,Men's watch/Unisex,White,Black,177045.0
8180,Manual winding,Men's watch/Unisex,Grey,Steel,76312.5
8181,Quartz,Men's watch/Unisex,Black,Silver,38445.0
8182,Automatic,Men's watch/Unisex,Blue,Steel,56265.0
8183,Quartz,Women's watch,Black,Black,19635.0
8184,Automatic,Men's watch/Unisex,Brown,Brown,577500.0
8185,Automatic,Men's watch/Unisex,Black,Black,106342.5
8186,Automatic,Men's watch/Unisex,Silver,Brown,52635.0
8187,Automatic,Men's watch/Unisex,Silver,Silver,373312.5
8188,Automatic,Men's watch/Unisex,Green,Brown,107250.0
8189,Quartz,Men's watch/Unisex,Black,Black,47355.0
8190,Manual winding,Men's watch/Unisex,Green,Brown,65917.5
8191,Automatic,Men's watch/Unisex,Silver,Black,717750.0
8192,Quartz,Men's watch/Unisex,Green,Green,35640.0
8193,Automatic,Men's watch/Unisex,Black,Brown,639375.0
8194,Automatic,Men's watch/Unisex,Red,Black,214005.0
8195,Quartz,Men's watch/Unisex,Gold,Gold,12540.0
8196,Manual winding,Men's watch/Unisex,Black,Brown,133155.0
8197,Quartz,Men's watch/Unisex,Blue,Brown,17820.0
8198,Automatic,Men's watch/Unisex,Grey,Blue,371167.5
8199,Quartz,Men's watch/Unisex,Black,Silver,8827.5
8200,Quartz,Women's watch,Silver,Silver,20460.0
8201,Automatic,Men's watch/Unisex,Black,Steel,94875.0
8202,Automatic,Men's watch/Unisex,Blue,Blue,734250.0
8203,Automatic,Men's watch/Unisex,Black,Black,445005.0
8204,Automatic,Men's watch/Unisex,Black,Black,183232.5
8205,Quartz,Men's watch/Unisex,White,Gold,59317.5
8206,Quartz,Women's watch,White,Silver,84562.5
8207,Quartz,Men's watch/Unisex,Blue,Steel,58080.0
8208,Automatic,Men's watch/Unisex,Blue,Steel,849337.5
8209,Automatic,Men's watch/Unisex,Black,Steel,337837.5
8210,Automatic,Men's watch/Unisex,Black,Steel,140167.5
8211,Automatic,Men's watch/Unisex,Champagne,Gold,245767.5
8212,Automatic,Men's watch/Unisex,Black,Red,94462.5
8213,Manual winding,Men's watch/Unisex,Black,Brown,64762.5
8214,Quartz,Men's watch/Unisex,Silver,Gold,60390.0
8215,Manual winding,Men's watch/Unisex,Blue,Black,2800875.0
8216,Automatic,Men's watch/Unisex,Silver,Black,65257.5
8217,Automatic,Men's watch/Unisex,Silver,Blue,154687.5
8218,Automatic,Men's watch/Unisex,Blue,Blue,1427167.5
8219,Quartz,Men's watch/Unisex,Black,Silver,18562.5
8220,Automatic,Men's watch/Unisex,Green,Silver,57337.5
8221,Automatic,Men's watch/Unisex,Blue,Steel,71692.5
8222,Automatic,Men's watch/Unisex,Blue,Brown,115500.0
8223,Manual winding,Men's watch/Unisex,Silver,Black,61627.5
8224,Automatic,Men's watch/Unisex,White,Green,42900.0
8225,Automatic,Men's watch/Unisex,Black,Steel,156420.0
8226,Automatic,Men's watch/Unisex,Blue,Blue,288667.5
8227,Automatic,Men's watch/Unisex,Black,Black,51645.0
8228,Quartz,Men's watch/Unisex,White,Green,7425.0
8229,Automatic,Men's watch/Unisex,White,Black,257977.5
8230,Automatic,Men's watch/Unisex,Black,Black,129607.5
8231,Automatic,Women's watch,Blue,Gold,1757250.0
8232,Automatic,Men's watch/Unisex,White,Brown,2309917.5
8233,Automatic,Men's watch/Unisex,Black,Silver,481965.0
8234,Automatic,Men's watch/Unisex,Silver,Brown,71362.5
8235,Automatic,Men's watch/Unisex,Blue,Silver,35640.0
8236,Automatic,Men's watch/Unisex,Black,Black,19800.0
8237,Quartz,Women's watch,Silver,Silver,23182.5
8238,Automatic,Men's watch/Unisex,Silver,Brown,2697750.0
8239,Automatic,Men's watch/Unisex,Silver,Black,411097.5
8240,Automatic,Men's watch/Unisex,Brown,Brown,128865.0
8241,Automatic,Men's watch/Unisex,Black,Steel,148087.5
8242,Quartz,Men's watch/Unisex,Silver,Gold,35722.5
8243,Manual winding,Men's watch/Unisex,Champagne,Black,72187.5
8244,Automatic,Women's watch,Grey,Black,39352.5
8245,Automatic,Men's watch/Unisex,Grey,Black,159967.5
8246,Manual winding,Men's watch/Unisex,Silver,Black,491535.0
8247,Quartz,Men's watch/Unisex,Green,Silver,31185.0
8248,Automatic,Men's watch/Unisex,Blue,Steel,346087.5
8249,Automatic,Men's watch/Unisex,Grey,Steel,227865.0
8250,Automatic,Men's watch/Unisex,White,Black,205425.0
8251,Quartz,Women's watch,White,Gold,416212.5
8252,Automatic,Men's watch/Unisex,Silver,Steel,2474917.5
8253,Automatic,Men's watch/Unisex,Silver,Black,66990.0
8254,Automatic,Men's watch/Unisex,Silver,Black,29947.5
8255,Quartz,Women's watch,Black,Black,395917.5
8256,Automatic,Men's watch/Unisex,Silver,Black,822195.0
8257,Manual winding,Men's watch/Unisex,Champagne,Brown,147427.5
8258,Automatic,Men's watch/Unisex,Blue,Steel,162525.0
8259,Automatic,Men's watch/Unisex,Blue,Steel,250222.5
8260,Automatic,Men's watch/Unisex,Black,Brown,346087.5
8261,Automatic,Men's watch/Unisex,Black,Steel,55687.5
8262,Automatic,Men's watch/Unisex,Green,Silver,186450.0
8263,Automatic,Men's watch/Unisex,Black,Black,98340.0
8264,Automatic,Women's watch,Silver,Red,494917.5
8265,Automatic,Men's watch/Unisex,Grey,White,21037.5
8266,Automatic,Men's watch/Unisex,Black,Black,205095.0
8267,Automatic,Men's watch/Unisex,Black,Black,115252.5
8268,Manual winding,Men's watch/Unisex,Black,Steel,82417.5
8269,Quartz,Women's watch,Silver,Gold,4372.5
8270,Automatic,Men's watch/Unisex,Black,Black,1084875.0
8271,Manual winding,Men's watch/Unisex,White,Blue,339570.0
8272,Automatic,Men's watch/Unisex,White,Black,67237.5
8273,Automatic,Men's watch/Unisex,Black,Brown,45787.5
8274,Manual winding,Men's watch/Unisex,Champagne,Brown,147427.5
8275,Automatic,Men's watch/Unisex,Black,Black,824917.5
8276,Automatic,Men's watch/Unisex,White,Brown,1542750.0
8277,Automatic,Men's watch/Unisex,Blue,Blue,21697.5
8278,Quartz,Men's watch/Unisex,Blue,Brown,78210.0
8279,Quartz,Men's watch/Unisex,Black,Black,27967.5
8280,Quartz,Men's watch/Unisex,Black,Black,37455.0
8281,Automatic,Men's watch/Unisex,White,Steel,317625.0
8282,Quartz,Men's watch/Unisex,Red,Blue,325875.0
8283,Automatic,Men's watch/Unisex,Blue,Blue,134145.0
8284,Manual winding,Men's watch/Unisex,Blue,Gold,19800.0
8285,Automatic,Men's watch/Unisex,White,Steel,123750.0
8286,Quartz,Women's watch,Blue,Silver,129112.5
8287,Automatic,Men's watch/Unisex,Blue,Brown,93802.5
8288,Quartz,Men's watch/Unisex,Blue,Silver,49500.0
8289,Quartz,Men's watch/Unisex,Black,Steel,5610.0
8290,Automatic,Women's watch,Black,Red,138517.5
8291,Automatic,Men's watch/Unisex,Black,Black,174157.5
8292,Quartz,Men's watch/Unisex,Black,Black,17820.0
8293,Automatic,Men's watch/Unisex,Black,Black,1526250.0
8294,Automatic,Men's watch/Unisex,Blue,Silver,457875.0
8295,Automatic,Men's watch/Unisex,Black,Steel,116077.5
8296,Automatic,Men's watch/Unisex,Blue,Blue,134062.5
8297,Automatic,Men's watch/Unisex,Black,Black,115252.5
8298,Automatic,Men's watch/Unisex,Silver,Silver,94875.0
8299,Automatic,Men's watch/Unisex,Black,Black,193875.0
8300,Automatic,Men's watch/Unisex,Black,Steel,495000.0
8301,Automatic,Men's watch/Unisex,Blue,Black,282315.0
8302,Quartz,Men's watch/Unisex,Black,Gold,89347.5
8303,Automatic,Men's watch/Unisex,Black,Steel,337837.5
8304,Quartz,Men's watch/Unisex,Grey,Silver,8745.0
8305,Automatic,Men's watch/Unisex,Blue,Steel,115500.0
8306,Automatic,Men's watch/Unisex,Silver,Black,11550.0
8307,Automatic,Men's watch/Unisex,Blue,Black,24337.5
8308,Quartz,Men's watch/Unisex,Black,Blue,170032.5
8309,Quartz,Men's watch/Unisex,Blue,Blue,32917.5
8310,Quartz,Men's watch/Unisex,Green,Silver,29370.0
8311,Manual winding,Men's watch/Unisex,White,Black,29452.5
8312,Manual winding,Women's watch,Black,Gold,1150875.0
8313,Manual winding,Men's watch/Unisex,Blue,Black,4017750.0
8314,Automatic,Men's watch/Unisex,Black,Green,795382.5
8315,Automatic,Men's watch/Unisex,Red,Black,177870.0
8316,Quartz,Men's watch/Unisex,Silver,Gold,7920.0
8317,Manual winding,Men's watch/Unisex,White,Brown,312757.5
8318,Automatic,Men's watch/Unisex,Black,Steel,160875.0
8319,Manual winding,Women's watch,Champagne,Brown,138517.5
8320,Automatic,Men's watch/Unisex,Black,Black,136290.0
8321,Manual winding,Men's watch/Unisex,White,Black,288337.5
8322,Manual winding,Men's watch/Unisex,Grey,Gold,26395875.0
8323,Automatic,Men's watch/Unisex,Silver,Brown,196927.5
8324,Automatic,Men's watch/Unisex,Blue,Steel,27637.5
8325,Automatic,Men's watch/Unisex,Grey,Brown,35722.5
8326,Manual winding,Men's watch/Unisex,Grey,Brown,292875.0
8327,Automatic,Men's watch/Unisex,Black,Gold,142642.5
8328,Automatic,Men's watch/Unisex,Grey,Silver,156337.5
8329,Automatic,Men's watch/Unisex,Silver,Black,24337.5
8330,Automatic,Men's watch/Unisex,Black,Black,250140.0
8331,Automatic,Men's watch/Unisex,Black,Green,192142.5
8332,Quartz,Men's watch/Unisex,Black,Black,19552.5
8333,Automatic,Men's watch/Unisex,Blue,Brown,1299787.5
8334,Manual winding,Men's watch/Unisex,Black,Black,178695.0
8335,Automatic,Men's watch/Unisex,Black,Black,965250.0
8336,Automatic,Men's watch/Unisex,Black,Blue,83077.5
8337,Automatic,Men's watch/Unisex,Black,Black,98340.0
8338,Quartz,Women's watch,Blue,Blue,120615.0
8339,Automatic,Men's watch/Unisex,Black,Steel,93802.5
8340,Automatic,Men's watch/Unisex,Black,Black,83077.5
8341,Quartz,Men's watch/Unisex,Green,Black,49995.0
8342,Manual winding,Men's watch/Unisex,Black,Brown,536250.0
8343,Quartz,Men's watch/Unisex,Black,Gold,34815.0
8344,Automatic,Men's watch/Unisex,Green,Steel,57750.0
8345,Manual winding,Men's watch/Unisex,Silver,Brown,506715.0
8346,Automatic,Men's watch/Unisex,Red,Black,420667.5
8347,Manual winding,Men's watch/Unisex,White,Brown,339570.0
8348,Manual winding,Men's watch/Unisex,Black,Black,53542.5
8349,Automatic,Women's watch,Blue,Blue,205837.5
8350,Automatic,Men's watch/Unisex,Silver,Blue,187687.5
8351,Automatic,Men's watch/Unisex,Black,Steel,139837.5
8352,Quartz,Women's watch,White,Silver,48510.0
8353,Automatic,Men's watch/Unisex,Green,Green,1474522.5
8354,Automatic,Men's watch/Unisex,Blue,Brown,909067.5
8355,Manual winding,Men's watch/Unisex,Blue,Black,1144687.5
8356,Quartz,Women's watch,Blue,Black,329587.5
8357,Quartz,Men's watch/Unisex,Black,Silver,26895.0
8358,Automatic,Men's watch/Unisex,Blue,Blue,252037.5
8359,Automatic,Men's watch/Unisex,Grey,Black,1141635.0
8360,Automatic,Men's watch/Unisex,White,Black,178365.0
8361,Automatic,Men's watch/Unisex,Black,Blue,222750.0
8362,Automatic,Men's watch/Unisex,Black,Black,290400.0
8363,Quartz,Men's watch/Unisex,Brown,Brown,26895.0
8364,Automatic,Men's watch/Unisex,Blue,Black,339570.0
8365,Automatic,Men's watch/Unisex,Blue,Black,312757.5
8366,Quartz,Men's watch/Unisex,Black,Brown,23265.0
8367,Automatic,Men's watch/Unisex,Black,Steel,181087.5
8368,Automatic,Men's watch/Unisex,Black,Black,884730.0
8369,Automatic,Men's watch/Unisex,Black,Black,1675575.0
8370,Quartz,Women's watch,Blue,Steel,42900.0
8371,Manual winding,Men's watch/Unisex,Silver,Silver,133732.5
8372,Quartz,Men's watch/Unisex,Silver,Silver,10642.5
8373,Quartz,Men's watch/Unisex,Grey,Silver,18150.0
8374,Automatic,Men's watch/Unisex,Blue,Black,91162.5
8375,Automatic,Men's watch/Unisex,Blue,Blue,367207.5
8376,Automatic,Men's watch/Unisex,Black,Black,57832.5
8377,Automatic,Men's watch/Unisex,Black,Black,223410.0
8378,Automatic,Men's watch/Unisex,Black,Black,142890.0
8379,Manual winding,Men's watch/Unisex,Black,Black,39600.0
8380,Manual winding,Men's watch/Unisex,Blue,Blue,1278750.0
8381,Manual winding,Men's watch/Unisex,Champagne,Brown,773025.0
8382,Automatic,Men's watch/Unisex,Silver,Black,74167.5
8383,Automatic,Men's watch/Unisex,Black,Black,120202.5
8384,Automatic,Men's watch/Unisex,Silver,Black,27555.0
8385,Automatic,Men's watch/Unisex,Black,Steel,134062.5
8386,Automatic,Men's watch/Unisex,Blue,Blue,367207.5
8387,Automatic,Men's watch/Unisex,Silver,Black,107250.0
8388,Automatic,Men's watch/Unisex,Bronze,Steel,251542.5
8389,Automatic,Men's watch/Unisex,Blue,Silver,362587.5
8390,Automatic,Men's watch/Unisex,Brown,Brown,247500.0
8391,Quartz,Men's watch/Unisex,Black,Gold,16087.5
8392,Automatic,Men's watch/Unisex,Blue,Steel,416625.0
8393,Automatic,Men's watch/Unisex,Blue,Brown,25410.0
8394,Automatic,Men's watch/Unisex,Silver,Black,957742.5
8395,Automatic,Men's watch/Unisex,Black,Steel,122842.5
8396,Manual winding,Men's watch/Unisex,Silver,Brown,173580.0
8397,Automatic,Men's watch/Unisex,White,Silver,109972.5
8398,Manual winding,Men's watch/Unisex,Silver,Black,3275250.0
8399,Automatic,Men's watch/Unisex,Blue,Steel,342375.0
8400,Manual winding,Men's watch/Unisex,Blue,Blue,38775.0
8401,Automatic,Men's watch/Unisex,Green,Black,125482.5
8402,Quartz,Women's watch,Blue,Gold,11467.5
8403,Automatic,Men's watch/Unisex,Black,Gold,55770.0
8404,Quartz,Women's watch,White,Gold,49830.0
8405,Automatic,Men's watch/Unisex,Silver,Black,963435.0
8406,Quartz,Women's watch,Blue,Blue,15922.5
8407,Automatic,Men's watch/Unisex,Black,Black,412087.5
8408,Manual winding,Men's watch/Unisex,Black,Brown,44055.0
8409,Manual winding,Men's watch/Unisex,Black,Brown,82747.5
8410,Automatic,Men's watch/Unisex,Black,Black,177622.5
8411,Automatic,Men's watch/Unisex,Silver,Black,428917.5
8412,Manual winding,Men's watch/Unisex,Silver,Black,61875.0
8413,Quartz,Men's watch/Unisex,Silver,Black,18562.5
8414,Quartz,Men's watch/Unisex,White,Black,7590.0
8415,Automatic,Men's watch/Unisex,Grey,Steel,62205.0
8416,Quartz,Women's watch,Blue,Steel,65257.5
8417,Quartz,Men's watch/Unisex,Red,Black,24502.5
8418,Automatic,Men's watch/Unisex,Black,Brown,63525.0
8419,Automatic,Men's watch/Unisex,Blue,Brown,26647.5
8420,Automatic,Men's watch/Unisex,White,Steel,174487.5
8421,Automatic,Men's watch/Unisex,Yellow,Silver,66000.0
8422,Automatic,Men's watch/Unisex,Champagne,Brown,23017.5
8423,Manual winding,Men's watch/Unisex,Black,Steel,189750.0
8424,Manual winding,Men's watch/Unisex,Champagne,Brown,135382.5
8425,Automatic,Men's watch/Unisex,Black,Black,965250.0
8426,Manual winding,Men's watch/Unisex,Black,Black,6595875.0
8427,Automatic,Men's watch/Unisex,Blue,Steel,2186250.0
8428,Quartz,Men's watch/Unisex,Green,Green,70290.0
8429,Quartz,Men's watch/Unisex,Blue,Blue,24502.5
8430,Quartz,Men's watch/Unisex,White,Black,33000.0
8431,Automatic,Men's watch/Unisex,Black,Black,594000.0
8432,Quartz,Men's watch/Unisex,Grey,Silver,16830.0
8433,Quartz,Men's watch/Unisex,Silver,Gold,18727.5
8434,Manual winding,Men's watch/Unisex,Silver,Brown,1593405.0
8435,Automatic,Men's watch/Unisex,Blue,Blue,88110.0
8436,Quartz,Women's watch,Blue,White,155760.0
8437,Automatic,Men's watch/Unisex,Black,Silver,18645.0
8438,Automatic,Men's watch/Unisex,Black,Black,824917.5
8439,Manual winding,Men's watch/Unisex,Champagne,Brown,88935.0
8440,Automatic,Men's watch/Unisex,Silver,Black,1212750.0
8441,Automatic,Men's watch/Unisex,Black,Black,237187.5
8442,Manual winding,Men's watch/Unisex,Silver,Brown,1690837.5
8443,Automatic,Men's watch/Unisex,Blue,Silver,27967.5
8444,Automatic,Men's watch/Unisex,Black,Black,738375.0
8445,Automatic,Men's watch/Unisex,Bronze,Brown,115747.5
8446,Automatic,Men's watch/Unisex,Blue,Brown,106837.5
8447,Automatic,Men's watch/Unisex,Grey,Brown,2332275.0
8448,Automatic,Men's watch/Unisex,Black,Brown,213675.0
8449,Manual winding,Men's watch/Unisex,Gold,Brown,16500.0
8450,Automatic,Men's watch/Unisex,Grey,Steel,1443750.0
8451,Quartz,Men's watch/Unisex,Brown,Brown,56512.5
8452,Automatic,Men's watch/Unisex,Black,Black,1072087.5
8453,Automatic,Men's watch/Unisex,White,Black,213180.0
8454,Automatic,Men's watch/Unisex,White,Black,194865.0
8455,Automatic,Men's watch/Unisex,Black,Silver,25740.0
8456,Automatic,Men's watch/Unisex,Black,Black,247500.0
8457,Automatic,Men's watch/Unisex,Red,Steel,151305.0
8458,Quartz,Men's watch/Unisex,Blue,Silver,19470.0
8459,Automatic,Men's watch/Unisex,Champagne,Steel,206085.0
8460,Quartz,Men's watch/Unisex,Black,Black,11467.5
8461,Automatic,Men's watch/Unisex,Blue,Blue,824587.5
8462,Automatic,Men's watch/Unisex,Blue,Steel,174487.5
